,Mu_WT,WT_param_value,Relative_param_change,Absolute_param_change,Upper_Mu,Lower_Mu,Mu_change,Absolute_Sensitivity,Scaled_Sensitivity
EispH_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Etkt1_enzyme_forward_efficiency,0.32049357891082764,20477.4421,0.01,204.77442100000002,0.32049617102211414,0.3204909045039983,5.266518115831786e-06,1.2859316339690165e-08,0.0008216261514083428
EyrrT_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhisG_enzyme_forward_efficiency,0.32049357891082764,102791.999,0.01,1027.9199899999999,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,3.7168079441228707e-11,1.1920928955078125e-05
EdhaS_enzyme_forward_efficiency,0.32049357891082764,513.4478,0.01,5.1344780000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EppaC_enzyme_backward_efficiency,0.32049357891082764,195552.7439,0.01,1955.527439,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EycgT_enzyme_backward_efficiency,0.32049357891082764,3392.0008,0.01,33.920007999999996,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TmaeN_enzyme_backward_efficiency,0.32049357891082764,125899.2848,0.01,1258.9928479999999,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EdapB_enzyme_backward_efficiency,0.32049357891082764,94471.7911,0.01,944.7179110000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmetS_enzyme_backward_efficiency,0.32049357891082764,11088.7461,0.01,110.887461,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EthiO_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpgcA_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049617102211414,0.320490980915622,5.190106492136692e-06,1.2989480293890327e-08,0.0008097052224532647
EyitJ_enzyme_backward_efficiency,0.32049357891082764,14760.0135,0.01,147.600135,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EaroC_enzyme_forward_efficiency,0.32049357891082764,221164.0422,0.01,2211.640422,0.32049365991430534,0.32049350249920394,1.5741510139832826e-07,3.558786044794226e-11,2.4558230141972138e-05
Es16_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EracE_enzyme_backward_efficiency,0.32049357891082764,73749.0733,0.01,737.4907330000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Epdp1_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmurE_enzyme_forward_efficiency,0.32049357891082764,26183.255,0.01,261.83255,0.32049390292473845,0.32049319685270916,7.060720292884071e-07,1.3483274506710625e-09,0.00011015384952296668
Tyfm_enzyme_backward_efficiency,0.32049357891082764,428075.5745,0.01,4280.755745,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EilvA_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpabAB_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EargC_enzyme_backward_efficiency,0.32049357891082764,35668.223,0.01,356.68223,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eudk2_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Endh_enzyme_backward_efficiency,0.32049357891082764,2734113.5492,0.01,27341.135491999998,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tcu2_enzyme_backward_efficiency,0.32049357891082764,428075.5745,0.01,4280.755745,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TnagP_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EracE_enzyme_forward_efficiency,0.32049357891082764,73749.0733,0.01,737.4907330000001,0.32049365991430534,0.32049350249920394,1.5741510139832826e-07,1.0672344366822589e-10,2.4558230141972138e-05
EhisD2_enzyme_backward_efficiency,0.32049357891082764,103914.3199,0.01,1039.143199,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EasnB_enzyme_backward_efficiency,0.32049357891082764,39538.7534,0.01,395.387534,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpyrE_enzyme_backward_efficiency,0.32049357891082764,50288.2385,0.01,502.882385,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpheA_enzyme_forward_efficiency,0.32049357891082764,42638.08,0.01,426.3808,0.32049382192126075,0.32049327326433286,5.486569278900788e-07,6.43388407604281e-10,8.559561938099453e-05
EargB_enzyme_backward_efficiency,0.32049357891082764,105014.099,0.01,1050.14099,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EputC_enzyme_forward_efficiency,0.32049357891082764,12485.9819,0.01,124.85981900000002,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tthy_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
Turt_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EytxM_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tgmu_enzyme_backward_efficiency,0.32049357891082764,1334026.4422,0.01,13340.264422,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EnagA_enzyme_forward_efficiency,0.32049357891082764,20171.206,0.01,201.71205999999998,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmtnD_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EgcaD2_enzyme_forward_efficiency,0.32049357891082764,43413.8058,0.01,434.138058,0.32049398392821615,0.32049312044108547,8.634871306867353e-07,9.94484490330879e-10,0.0001347120796649388
EmaeA_enzyme_forward_efficiency,0.32049357891082764,20606.9509,0.01,206.069509,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhisS_enzyme_backward_efficiency,0.32049357891082764,19756.8191,0.01,197.568191,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EtrpEG_enzyme_forward_efficiency,0.32049357891082764,52708.0797,0.01,527.0807970000001,0.32049365991430534,0.32049342608758025,2.3382672509342228e-07,2.2181298049966925e-10,3.647915909705026e-05
Erpe_enzyme_backward_efficiency,0.32049357891082764,2834049.4932,0.01,28340.494932,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpupG4_enzyme_forward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpanE_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmurC_enzyme_backward_efficiency,0.32049357891082764,9185.6228,0.01,91.85622799999999,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EtagB_enzyme_backward_efficiency,0.32049357891082764,19126.4338,0.01,191.26433799999998,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TlctP_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EywlF_enzyme_forward_efficiency,0.32049357891082764,718426.762,0.01,7184.26762,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,5.3179828297580894e-12,1.1920928955078125e-05
EpheS_enzyme_backward_efficiency,0.32049357891082764,11570.1557,0.01,115.701557,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Emdh_enzyme_backward_efficiency,0.32049357891082764,11135.0857,0.01,111.350857,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TcitM_enzyme_backward_efficiency,0.32049357891082764,125899.2848,0.01,1258.9928479999999,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpucF_enzyme_forward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Efmt_enzyme_forward_efficiency,0.32049357891082764,2598.3073,0.01,25.983073,0.32049398392821615,0.32049319685270916,7.870755069916413e-07,1.5145928023826152e-08,0.00012279115070986069
Ecxx_enzyme_backward_efficiency,0.32049357891082764,22545.4005,0.01,225.454005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Endk4_enzyme_forward_efficiency,0.32049357891082764,933.4676,0.01,9.334676,0.32049430794212697,0.3204928147945907,1.4931475362800484e-06,7.997854110201835e-08,0.00023294500023282735
EvalS_enzyme_forward_efficiency,0.32049357891082764,31089.769,0.01,310.89769,0.3204957660047256,0.3204913629737405,4.403030985145051e-06,7.081157446272841e-09,0.0006869140717434039
EsodA_enzyme_backward_efficiency,0.32049357891082764,2734.5064,0.01,27.345064000000004,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EaroB_enzyme_backward_efficiency,0.32049357891082764,24654.1037,0.01,246.541037,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EackA_enzyme_backward_efficiency,0.32049357891082764,335295.0555,0.01,3352.9505550000003,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Esuc_enzyme_backward_efficiency,0.32049357891082764,43901.349,0.01,439.01349000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmccA_enzyme_forward_efficiency,0.32049357891082764,21291.3287,0.01,212.913287,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhemH_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Enrd3_enzyme_forward_efficiency,0.32049357891082764,21851.156,0.01,218.51156,0.32049374091778304,0.32049334967595655,3.9124182649175054e-07,8.95242856926541e-10,6.10373892390224e-05
EilvE3_enzyme_forward_efficiency,0.32049357891082764,490970.566,0.01,4909.70566,0.32049365991430534,0.32049350249920394,1.5741510139832826e-07,1.6031012070724448e-11,2.4558230141972138e-05
Etmk_enzyme_backward_efficiency,0.32049357891082764,253157.5537,0.01,2531.575537,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EaroF_enzyme_backward_efficiency,0.32049357891082764,9989.8756,0.01,99.89875599999999,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EserC_enzyme_backward_efficiency,0.32049357891082764,203747.7094,0.01,2037.477094,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmurA_enzyme_backward_efficiency,0.32049357891082764,20829.5967,0.01,208.295967,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhutH_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Enrd3_enzyme_backward_efficiency,0.32049357891082764,21851.156,0.01,218.51156,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tmrp_efficiency,0.32049357891082764,2370692.094907407,0.01,23706.920949074072,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhepTS3_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tform_enzyme_backward_efficiency,0.32049357891082764,125899.2848,0.01,1258.9928479999999,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tino_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EmtnE_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.3204946319560378,0.3204925091480959,2.1228079418733614e-06,2.0744463735664076e-07,0.00033117792080071594
EvalS_enzyme_backward_efficiency,0.32049357891082764,31089.769,0.01,310.89769,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EctaA_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Targ_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
ErbsK_enzyme_backward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EyutJ_enzyme_backward_efficiency,0.32049357891082764,1967778.3334,0.01,19677.783334,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhutI_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EthiE_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Egln_enzyme_forward_efficiency,0.32049357891082764,141542.8153,0.01,1415.4281529999998,0.3204998161786108,0.32048723674606094,1.257943254984184e-05,4.443684592248548e-09,0.0019625092946623235
Eald_enzyme_forward_efficiency,0.32049357891082764,12105.5464,0.01,121.055464,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tmnt_enzyme_backward_efficiency,0.32049357891082764,428075.5745,0.01,4280.755745,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EsirB_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EfdhD_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Epck_enzyme_backward_efficiency,0.32049357891082764,192695.7437,0.01,1926.957437,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EplsX_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EglnS_enzyme_backward_efficiency,0.32049357891082764,9811.9034,0.01,98.119034,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tcu2_efficiency,0.32049357891082764,396366.27268518513,0.01,3963.6627268518514,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tdado_enzyme_backward_efficiency,0.32049357891082764,372530.9854,0.01,3725.309854,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EguaA_enzyme_forward_efficiency,0.32049357891082764,4045.339,0.01,40.45339,0.32049617102211414,0.3204909045039983,5.266518115831786e-06,6.509365612908815e-08,0.0008216261514083428
EpyrF_enzyme_backward_efficiency,0.32049357891082764,13640.3576,0.01,136.403576,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmtnA_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eapt_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Edxs_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EclsA_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpncB_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EdapF_enzyme_backward_efficiency,0.32049357891082764,247153.9856,0.01,2471.5398560000003,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Epuc2_enzyme_forward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EbioW_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpyrH_enzyme_forward_efficiency,0.32049357891082764,163642.642,0.01,1636.42642,0.32049365991430534,0.32049342608758025,2.3382672509342228e-07,7.144431373010412e-11,3.647915909705026e-05
EfruB_enzyme_forward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EispA2_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EbioF_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmalA_enzyme_backward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eplp_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpurB2_enzyme_forward_efficiency,0.32049357891082764,9564.3037,0.01,95.643037,0.3204956039977702,0.3204914393853642,4.164612406043489e-06,2.1771644526738983e-08,0.0006497185404145379
Edck1_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmetI_enzyme_forward_efficiency,0.32049357891082764,44862.3568,0.01,448.62356800000003,0.32049438894560467,0.320492738382967,1.6505626376783766e-06,1.8395852953476314e-09,0.0002575032303747995
EpyrKD_enzyme_backward_efficiency,0.32049357891082764,72041.5611,0.01,720.4156110000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EywjH_enzyme_forward_efficiency,0.32049357891082764,16773.3858,0.01,167.733858,0.3204945509525601,0.3204925091480959,2.041804464170127e-06,6.086441009930527e-09,0.00031854061961382186
EthiD1_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EargI_enzyme_forward_efficiency,0.32049357891082764,80768.3129,0.01,807.683129,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EgtaB_enzyme_forward_efficiency,0.32049357891082764,9212.7386,0.01,92.127386,0.32049649503602495,0.32049059885750353,5.8961785214250995e-06,3.200014011808117e-08,0.0009198590719762313
Ea15_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmenH_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EribAB1_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ecdp_enzyme_backward_efficiency,0.32049357891082764,26354.8087,0.01,263.548087,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EgcaD1_enzyme_backward_efficiency,0.32049357891082764,43413.8058,0.01,434.138058,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EargJ_enzyme_backward_efficiency,0.32049357891082764,21680.9376,0.01,216.80937600000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmtnA_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.3204944699490824,0.3204925855597196,1.884389362771799e-06,1.8414594193289822e-07,0.00029398238947184977
EthiN_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EugtP2_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EugtP1_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EglcK_enzyme_forward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EyubB_enzyme_forward_efficiency,0.32049357891082764,20171.206,0.01,201.71205999999998,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tfol_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EcoaD_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EsumT_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EispE_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EgtaB_enzyme_backward_efficiency,0.32049357891082764,9212.7386,0.01,92.127386,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Targ2_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EilvA_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TmurP_enzyme_backward_efficiency,0.32049357891082764,1334026.4422,0.01,13340.264422,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TmtlA_enzyme_backward_efficiency,0.32049357891082764,1334026.4422,0.01,13340.264422,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Es18_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tpyr_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EefeM_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcomEB_enzyme_forward_efficiency,0.32049357891082764,91368.0918,0.01,913.680918,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TdctP2_enzyme_backward_efficiency,0.32049357891082764,125899.2848,0.01,1258.9928479999999,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EaraA_enzyme_forward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tino_enzyme_backward_efficiency,0.32049357891082764,372530.9854,0.01,3725.309854,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EyrrT_enzyme_forward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EbioD_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EaraD_enzyme_forward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Enrd4_enzyme_forward_efficiency,0.32049357891082764,28484.0034,0.01,284.840034,0.32049374091778304,0.32049334967595655,3.9124182649175054e-07,6.867746450482283e-10,6.10373892390224e-05
EileS_enzyme_backward_efficiency,0.32049357891082764,12079.0067,0.01,120.79006700000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EguaD_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Epuc2_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpyrB_enzyme_forward_efficiency,0.32049357891082764,215809.2664,0.01,2158.092664,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,1.7703508512342088e-11,1.1920928955078125e-05
EhisC3_enzyme_forward_efficiency,0.32049357891082764,7272.7433,0.01,72.727433,0.320495117976904,0.32049197426673004,3.143710173958425e-06,2.1612959816403974e-08,0.0004904482306076268
EispE_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpurLQ_enzyme_backward_efficiency,0.32049357891082764,8683.8154,0.01,86.838154,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EaraB_enzyme_forward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tthi_enzyme_backward_efficiency,0.32049357891082764,372530.9854,0.01,3725.309854,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tact_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EyfkN7_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EdhbC_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpucF_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EnadD_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,1.9123832655752879e-10,1.1920928955078125e-05
EmnaA_enzyme_backward_efficiency,0.32049357891082764,13636.6921,0.01,136.366921,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EleuS_enzyme_backward_efficiency,0.32049357891082764,14548.3873,0.01,145.48387300000002,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EaroE_enzyme_backward_efficiency,0.32049357891082764,11834.6922,0.01,118.34692199999999,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tpro_enzyme_backward_efficiency,0.32049357891082764,33444.7247,0.01,334.447247,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhemL_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmalS_enzyme_forward_efficiency,0.32049357891082764,20606.9509,0.01,206.069509,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EgltX_enzyme_backward_efficiency,0.32049357891082764,24382.3496,0.01,243.823496,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EtrpD_enzyme_forward_efficiency,0.32049357891082764,257018.5649,0.01,2570.185649,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcoaE_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpncB_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TgntP_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EansB_enzyme_forward_efficiency,0.32049357891082764,1508369.3927,0.01,15083.693927,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EiolE_enzyme_backward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EyfkN1_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EgntK_enzyme_forward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpupG2_enzyme_forward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EfolD2_enzyme_forward_efficiency,0.32049357891082764,80512.5798,0.01,805.125798,0.32049398392821615,0.32049319685270916,7.870755069916413e-07,4.887903908599146e-10,0.00012279115070986069
EribX_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eadk2_enzyme_backward_efficiency,0.32049357891082764,566.6217,0.01,5.6662170000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EyfkN5_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
